user_id,signup_date,country,age,gender,device_type,game_title,total_play_sessions,avg_session_duration_min,total_hours_played,in_game_purchases_count,total_revenue_usd,last_login,subscription_tier,preferred_game_mode,rank_tier,achievement_score,days_active
864ca299-1105-4939-a116-d865569daaba,2023-07-02,Latvia,22,Female,PC,BattleZone,17,34.77,83.05,2,8.68,2025-04-28,Platinum,Multiplayer,Gold,2824,666
e2598ab8-de1d-4bc2-8d92-24f7f239977f,2024-04-25,Liberia,33,Female,Mobile,MysticWar,20,31.18,187.65,2,6.22,2025-04-22,Free,Multiplayer,Silver,5805,362
a80a4016-754e-40c1-93c5-9adc9a98a138,2023-06-24,Montserrat,17,Female,Mobile,MysticWar,29,24.32,181.47,3,28.5,2025-04-27,Platinum,Solo,Platinum,6286,673
c6b39e39-0b8a-4128-b75c-91444705cb14,2023-10-13,Montenegro,32,Male,Console,SpeedRun,19,44.84,52.02,4,172.73,2025-05-08,Gold,Co-op,Silver,4194,573
14fb8d4e-41b5-422d-9ff6-8bde5cbe5819,2023-11-14,Israel,34,Male,Mobile,BattleZone,19,32.4,59.58,6,43.74,2025-04-24,Silver,Co-op,Gold,9939,527
20694739-9d15-4251-afbe-19b9bcc661bd,2024-03-24,Marshall Islands,20,Other,Mobile,SpeedRun,23,24.76,54.61,7,64.26,2025-05-11,Free,Solo,Silver,7298,413
a953605a-073d-4e15-ba35-6e4dc1d75d28,2023-07-01,Central African Republic,20,Male,Console,SpeedRun,16,25.99,94.67,5,55.92,2025-04-26,Free,Solo,Diamond,988,665
f7b38cfa-1f20-427f-8642-a0e3a601b953,2024-01-18,United States Virgin Islands,28,Male,Mobile,SpeedRun,15,22.76,60.97,6,14.65,2025-05-10,Platinum,Solo,Gold,368,478
9dd0bbe6-a4df-4004-80c0-800a47ddc1d3,2023-10-06,Algeria,24,Male,Mobile,SpeedRun,17,26.19,14.21,10,28.56,2025-05-10,Free,Co-op,Platinum,9534,582
87326c79-9210-4595-a8a9-e02fb74fe57f,2024-04-29,Niger,39,Female,Console,SpeedRun,27,25.71,17.54,5,192.37,2025-05-09,Free,Solo,Platinum,9013,375
f14853c9-d260-464c-bbfa-1d51db4cf735,2024-12-27,Suriname,41,Other,PC,QuestRaid,23,20.69,1.9,3,16.37,2025-05-11,Gold,Co-op,Diamond,9216,135
128d7048-1b5c-470f-8585-2266d917d888,2023-06-20,Montserrat,43,Other,PC,MysticWar,19,27.85,79.12,2,42.03,2025-05-11,Platinum,Multiplayer,Bronze,9200,691
47fcbac8-a833-4336-b787-2aa9a5d2565e,2024-10-20,Moldova,22,Other,Console,MysticWar,23,29.04,99.4,4,78.55,2025-04-25,Gold,Multiplayer,Silver,5871,187
0ff870cd-12d5-4c8a-8904-ca08a848c720,2023-06-24,Grenada,43,Other,Console,BattleZone,22,21.45,99.81,2,20.22,2025-05-10,Platinum,Solo,Silver,7351,686
e14ea371-af28-419f-bea5-e93a7b4bcaee,2024-05-08,Saint Barthelemy,38,Other,PC,SpeedRun,28,44.59,49.36,9,54.71,2025-05-01,Gold,Solo,Silver,5552,358
b7381bb3-6304-4100-a84c-9ee02862bed5,2023-08-17,Congo,22,Female,Mobile,QuestRaid,25,24.0,66.16,2,157.8,2025-05-08,Free,Co-op,Silver,9738,630
63b0d46d-c4af-4f6b-a16a-afd951551134,2025-04-09,Yemen,37,Other,Console,QuestRaid,13,31.07,158.46,2,12.14,2025-05-10,Free,Co-op,Bronze,3659,31
e2bc5da5-561a-408c-8abf-6354136e78d4,2023-05-28,Norfolk Island,22,Other,Console,MysticWar,22,45.94,167.07,4,111.26,2025-05-05,Silver,Multiplayer,Diamond,5666,708
8c57597e-fa76-4cd7-9da3-0545331a9d4b,2024-07-15,Egypt,48,Other,Mobile,QuestRaid,21,28.71,184.79,5,166.67,2025-05-04,Silver,Multiplayer,Silver,3406,293
869f9861-6f72-4956-95c8-02d5499e89b9,2024-02-17,Russian Federation,27,Other,Mobile,MysticWar,21,19.95,75.99,10,24.49,2025-05-12,Platinum,Solo,Diamond,4682,450
319b1421-70dd-42e6-97ff-2e69cecf6987,2025-02-17,Croatia,47,Other,Console,SpeedRun,25,30.46,51.07,3,15.2,2025-05-10,Free,Multiplayer,Bronze,655,82
1498c0d0-7f92-4d30-a641-cbd97d1434e0,2024-05-30,Colombia,33,Other,PC,BattleZone,12,36.86,79.59,6,19.88,2025-04-29,Gold,Solo,Platinum,2394,334
837d9469-7f60-40eb-8d65-8fd595be4616,2024-10-20,Cook Islands,39,Other,Mobile,BattleZone,14,17.6,165.6,5,23.28,2025-05-04,Platinum,Solo,Diamond,9497,196
c576e39e-2ace-4987-9f30-442be73e98fa,2024-03-01,Eritrea,28,Female,Console,MysticWar,24,25.34,108.06,2,55.3,2025-04-30,Platinum,Multiplayer,Diamond,8165,425
51e95e20-4bc4-413e-b4ab-cacbc395a92e,2023-08-17,Morocco,44,Other,Mobile,SpeedRun,17,29.58,17.69,6,19.88,2025-04-28,Platinum,Solo,Silver,3390,620
ac6ff76a-a853-4237-916c-c5768f6c1093,2023-08-04,Fiji,24,Female,PC,QuestRaid,17,31.3,153.19,6,56.41,2025-04-28,Free,Co-op,Bronze,2349,633
ba4f9d14-21cf-41f6-9b4e-ef87172bd0bc,2024-04-06,Haiti,36,Female,PC,BattleZone,13,22.38,155.93,7,84.8,2025-05-09,Free,Solo,Diamond,4740,398
629c7563-455f-448a-a654-c75c877a8772,2024-02-22,Chad,21,Female,PC,QuestRaid,17,15.61,105.12,2,0.76,2025-04-28,Silver,Solo,Silver,4847,431
923e63ff-8b52-4189-adaf-f30348fd3b07,2024-08-03,Peru,41,Female,Console,MysticWar,23,24.19,121.19,4,31.6,2025-05-19,Gold,Co-op,Bronze,964,289
1143203f-54e0-4dcf-b755-fe440706bb95,2024-10-07,India,23,Female,Mobile,MysticWar,20,31.67,154.06,4,112.43,2025-05-12,Platinum,Multiplayer,Bronze,2446,217
0f9eadc3-c35e-4f03-979e-15f603f64560,2025-03-17,Turkey,42,Female,Mobile,BattleZone,15,40.14,74.11,3,6.78,2025-05-02,Free,Multiplayer,Bronze,9930,46
c5314cd9-9f66-4463-bee9-d9c8e85d19b0,2024-03-29,Turkey,18,Other,Console,QuestRaid,29,10.31,209.8,2,9.58,2025-05-09,Gold,Multiplayer,Silver,232,406
9db21e52-4895-4935-a085-4e9017b36b24,2023-11-30,Sri Lanka,39,Female,Mobile,QuestRaid,23,28.67,146.23,9,29.44,2025-05-16,Platinum,Co-op,Platinum,9789,533
36389871-942d-4e59-810f-8521ea7ee2a8,2025-01-04,Malta,22,Male,Mobile,SpeedRun,14,46.47,103.92,4,17.02,2025-04-27,Free,Multiplayer,Silver,6212,113
376b531a-8457-4fad-93d3-c0dcd8266895,2023-08-23,Bahrain,26,Male,PC,BattleZone,24,57.45,105.53,9,9.72,2025-05-05,Silver,Co-op,Bronze,8517,621
323c642e-c03e-41c7-909d-ca7c66b5c9a9,2025-05-15,Finland,35,Other,PC,MysticWar,20,8.03,78.33,5,179.58,2025-05-05,Silver,Solo,Gold,8933,-10
34a78ab5-55ed-443b-852b-e3407cb79d52,2024-09-10,El Salvador,14,Male,Console,BattleZone,27,35.13,100.34,6,101.91,2025-04-30,Free,Multiplayer,Gold,9353,232
f8342b3f-3e08-479f-bb09-ca94f8c3a8e5,2024-11-25,Bhutan,17,Male,Console,MysticWar,22,25.27,155.65,4,72.93,2025-04-25,Silver,Co-op,Platinum,1834,151
8913b3d0-5c8d-4f36-8b6d-2367cb311b9f,2024-12-18,Benin,30,Other,Console,MysticWar,26,23.75,142.02,1,19.84,2025-05-16,Free,Co-op,Diamond,2549,149
b030ca11-361b-4b4a-bd3a-b3e64a56134f,2024-08-11,Lesotho,13,Female,Console,MysticWar,25,37.79,62.56,9,13.98,2025-04-27,Gold,Multiplayer,Bronze,193,259
ef69eb54-be52-4585-987b-0c0a7a603427,2024-09-10,Zambia,16,Other,PC,QuestRaid,25,26.05,145.45,5,0.44,2025-05-18,Platinum,Multiplayer,Bronze,7432,250
e9b3a4b2-cf0b-495d-915a-ba57db8a62ee,2024-01-26,American Samoa,18,Male,PC,SpeedRun,13,47.07,142.29,10,62.38,2025-05-04,Silver,Solo,Diamond,899,464
fc52b471-8f0c-4908-a070-7121757db1bf,2024-07-22,China,13,Other,Mobile,MysticWar,21,30.34,26.46,8,22.73,2025-04-27,Gold,Multiplayer,Gold,2032,279
a2f6bd34-ff6e-4e52-8ad7-aa8c7a51211d,2024-12-25,Ghana,18,Other,PC,QuestRaid,24,35.45,147.44,4,9.07,2025-04-26,Free,Co-op,Gold,4838,122
f0b87ad7-ce6a-429e-beae-bda945eeaa3d,2024-12-28,Lao People's Democratic Republic,44,Other,Console,SpeedRun,20,27.93,136.2,4,152.3,2025-04-26,Gold,Multiplayer,Silver,389,119
a1c900fb-5219-4ae8-8a27-8feb14ac4479,2024-04-08,Senegal,26,Male,PC,BattleZone,20,50.04,171.76,3,137.0,2025-04-29,Free,Multiplayer,Platinum,3005,386
14906f47-91c2-4ee3-8c6f-7765e69679b1,2024-12-27,France,41,Female,Console,SpeedRun,22,16.01,45.75,5,78.67,2025-05-08,Platinum,Solo,Bronze,8436,132
42908ccb-f2ca-4173-86ea-102e62a58300,2023-12-16,Comoros,17,Male,Mobile,SpeedRun,18,30.89,61.24,1,27.5,2025-05-02,Gold,Solo,Gold,6334,503
936ae05e-bd97-47e8-b7ff-ae6a28b21d0b,2023-07-27,Falkland Islands (Malvinas),13,Other,Mobile,MysticWar,22,21.71,85.19,5,76.76,2025-05-05,Gold,Solo,Silver,2634,648
5848e797-30e3-4612-a5d2-72aa6fa6ea32,2024-09-08,United Arab Emirates,43,Female,Mobile,MysticWar,18,17.58,100.31,5,17.52,2025-05-11,Silver,Multiplayer,Bronze,2549,245
75a8984a-d833-41e0-80aa-2970d5af8a0c,2025-04-23,Tajikistan,18,Male,Console,MysticWar,14,23.71,-64.77,4,42.15,2025-04-30,Silver,Multiplayer,Bronze,8896,7
40e7b6f7-debb-4ff3-af6a-26faeca4bea7,2024-02-08,Turks and Caicos Islands,48,Male,PC,BattleZone,20,27.22,138.95,4,120.26,2025-04-22,Silver,Solo,Bronze,659,439
598e358b-ccf5-496f-a20d-dc7f9acd4a65,2024-08-17,Chad,45,Female,Console,QuestRaid,16,25.59,37.03,3,6.09,2025-04-29,Free,Solo,Silver,2391,255
7f982c27-56c1-4707-aa7d-38cf1b790043,2024-07-18,American Samoa,39,Male,PC,SpeedRun,21,32.08,60.71,4,49.44,2025-05-18,Silver,Co-op,Diamond,5712,304
f1983f40-8631-4edc-893e-a7bd22550776,2024-02-01,Argentina,22,Other,PC,SpeedRun,18,7.9,64.11,3,74.05,2025-05-02,Free,Solo,Gold,4416,456
74c9c433-66b5-4956-89cc-519caba34582,2023-08-08,Tunisia,39,Male,PC,QuestRaid,16,41.59,51.18,0,0.35,2025-05-07,Free,Solo,Platinum,5847,638
eab380df-0986-4f96-996c-a33fb24c0216,2023-10-08,Guinea-Bissau,13,Other,Mobile,BattleZone,13,49.76,129.99,4,33.24,2025-04-23,Free,Co-op,Platinum,7456,563
74152d42-86f7-4f68-940d-e8cf2b32d6f6,2025-04-29,Faroe Islands,41,Other,Console,BattleZone,17,28.01,-16.11,6,34.87,2025-04-27,Platinum,Solo,Gold,2036,-2
709ffada-3c88-4bc6-b243-fb8a5e78b3ae,2023-06-02,Nicaragua,30,Male,Console,MysticWar,21,37.58,84.95,11,27.29,2025-05-01,Platinum,Co-op,Diamond,960,699
c355c3ec-4624-4b32-9c65-75e6ff456fe9,2025-03-31,Honduras,26,Female,Console,QuestRaid,25,31.79,104.09,5,0.11,2025-05-06,Gold,Co-op,Diamond,9447,36
a0f31ef5-7ee7-4579-b907-c5923f74a318,2024-01-17,Switzerland,37,Other,Console,QuestRaid,24,9.65,145.35,8,129.39,2025-04-25,Silver,Solo,Gold,274,464
69246c0d-6601-49ed-a161-2972f1672434,2024-01-18,Qatar,18,Female,Console,MysticWar,31,20.88,150.26,4,70.26,2025-05-05,Gold,Co-op,Diamond,3697,473
0ac54d5d-2ca4-4cfe-8df8-8e11776ae046,2024-08-27,Sudan,44,Male,Console,SpeedRun,23,16.19,159.74,4,63.26,2025-05-04,Free,Solo,Silver,398,250
635bba27-1253-43a4-b052-4512ca52c633,2023-12-08,Chad,14,Female,PC,BattleZone,15,26.53,84.66,5,15.86,2025-05-18,Platinum,Multiplayer,Silver,249,527
4960fe98-c80a-4398-9dc2-766d06482e26,2024-03-21,Tokelau,36,Other,PC,SpeedRun,17,50.61,48.38,5,15.48,2025-05-18,Free,Solo,Platinum,8091,423
6e20b108-21ae-45b2-a847-86832dad6dfd,2023-10-23,Zambia,43,Female,Mobile,SpeedRun,21,21.18,85.12,10,119.55,2025-04-22,Silver,Co-op,Silver,2406,547
5efc56ee-0d38-45e9-bf68-cdd0e767b384,2024-01-27,Mayotte,48,Male,Mobile,BattleZone,20,24.68,62.0,4,26.58,2025-05-04,Platinum,Solo,Gold,8524,463
7b885608-7b31-4dfd-b25b-081d662cdbe4,2024-11-13,Guyana,28,Male,PC,QuestRaid,23,32.51,62.95,9,13.66,2025-05-21,Free,Solo,Platinum,2705,189
ea1f6602-9b5d-4af1-a731-d7d484943880,2025-01-09,Angola,29,Other,Console,QuestRaid,23,25.63,138.55,8,4.57,2025-04-28,Platinum,Co-op,Gold,7544,109
f6e3ba80-023e-4f8f-8a6f-918f979b5177,2024-12-18,Jamaica,38,Other,Mobile,SpeedRun,19,37.13,139.29,0,68.05,2025-05-04,Silver,Multiplayer,Diamond,2022,137
ba26f745-9835-4236-b06e-02f02bf25435,2023-10-22,Nigeria,13,Other,Console,SpeedRun,22,39.64,215.3,5,21.92,2025-05-01,Free,Multiplayer,Gold,6930,557
49f738a7-7fb2-49d2-bf50-3f78c442f421,2025-02-21,Afghanistan,36,Female,PC,QuestRaid,19,36.33,117.63,7,50.14,2025-05-02,Free,Multiplayer,Platinum,2454,70
761c0255-a58d-406f-8df1-a74274d95986,2024-03-06,French Guiana,40,Male,PC,SpeedRun,25,14.47,35.48,8,12.07,2025-04-28,Silver,Solo,Silver,5352,418
4d18d875-2cb4-4571-9eb8-a56d81894b9f,2023-11-13,Sierra Leone,45,Male,Console,MysticWar,24,25.01,88.15,5,39.36,2025-04-22,Gold,Multiplayer,Silver,8787,526
512b99a1-ac1f-44cd-8642-2c2e16cdd1aa,2025-01-04,Ecuador,23,Male,Mobile,MysticWar,22,26.75,38.91,4,134.96,2025-05-04,Silver,Solo,Bronze,4562,120
b8dc17a9-02d8-4c3f-a673-6902f74da156,2024-06-07,New Zealand,48,Female,Mobile,MysticWar,20,20.4,86.25,4,52.63,2025-05-04,Silver,Multiplayer,Bronze,6826,331
c5c3fac4-cc42-4dfc-940d-723a0426d660,2024-09-05,Northern Mariana Islands,27,Other,Mobile,QuestRaid,16,33.1,131.29,9,131.19,2025-05-18,Free,Solo,Diamond,2420,255
3dfc837a-59e8-4c7f-a7b7-e217a8197a11,2023-08-24,Western Sahara,18,Female,Console,QuestRaid,22,39.72,111.97,4,159.44,2025-04-30,Silver,Multiplayer,Silver,9313,615
7d25458b-2517-43d6-9750-56b19b654c4d,2024-08-24,Brunei Darussalam,22,Male,Console,BattleZone,24,33.09,62.51,3,21.86,2025-04-28,Platinum,Solo,Diamond,1374,247
eb85d9e1-301f-4247-98a1-d6943e954278,2024-11-13,Russian Federation,22,Other,PC,QuestRaid,33,20.18,18.64,7,90.88,2025-05-01,Platinum,Co-op,Silver,1927,169
546c1744-26bd-4e6c-8d0d-11b4dbbcdc0c,2024-02-04,Morocco,20,Other,Mobile,MysticWar,24,35.81,52.46,8,37.6,2025-05-11,Platinum,Multiplayer,Diamond,1167,462
03783298-30a8-442c-913a-bdc9ded5c9a0,2024-03-01,Cape Verde,41,Other,Mobile,BattleZone,20,37.29,66.95,2,160.49,2025-04-27,Gold,Multiplayer,Diamond,4320,422
db467d30-cba5-4026-98b4-f4ed3778b1e4,2023-10-19,Burundi,24,Female,Console,MysticWar,16,34.57,135.23,3,84.36,2025-04-26,Platinum,Multiplayer,Silver,5342,555
c782dfcb-fd4b-45fc-8530-10a5fe6d4080,2023-07-26,Guernsey,25,Female,Console,BattleZone,21,37.95,69.17,5,35.03,2025-05-21,Free,Solo,Platinum,8934,665
da5fa2ef-4573-4a09-b5d6-f213d796a7de,2024-09-10,Hong Kong,25,Female,PC,QuestRaid,30,31.4,146.13,3,48.15,2025-05-21,Free,Solo,Gold,9259,253
cada9560-1a97-4cf8-97a4-c592d9173018,2023-10-04,Lebanon,28,Female,Console,QuestRaid,21,48.52,61.98,7,83.88,2025-05-20,Gold,Co-op,Bronze,3621,594
b9a03d3e-3d10-4612-bbb2-dac2d3397761,2024-08-15,Cameroon,32,Female,Mobile,SpeedRun,24,26.75,141.74,5,15.44,2025-04-26,Free,Co-op,Silver,8817,254
d528f115-8913-49c2-8d07-ae65417c34b7,2024-11-07,Uganda,30,Male,Mobile,MysticWar,15,15.49,112.27,3,8.65,2025-05-20,Free,Solo,Silver,4861,194
d1a0ce31-440a-4040-bedb-d33afbd1301b,2024-02-01,Bolivia,14,Male,PC,BattleZone,14,19.57,115.8,7,95.05,2025-04-25,Gold,Solo,Diamond,2986,449
b5f96b3e-4223-43f3-8bd4-bc93b7515e27,2024-04-06,Andorra,29,Male,PC,QuestRaid,28,46.72,140.91,4,262.08,2025-05-05,Silver,Multiplayer,Platinum,9034,394
dd1920ab-3906-497b-9294-161c4081c620,2023-06-16,Bhutan,27,Other,PC,MysticWar,27,39.82,68.86,6,3.98,2025-05-17,Free,Solo,Silver,7418,701
a9e8cd60-5e31-4fab-87e2-5c09231d67a8,2023-09-03,Jordan,13,Male,PC,SpeedRun,16,24.77,127.72,2,47.67,2025-05-04,Platinum,Multiplayer,Platinum,4179,609
eb6360e4-3005-4d17-a4e9-6ee72879445f,2025-01-04,Luxembourg,49,Female,Mobile,BattleZone,16,35.84,193.96,6,27.87,2025-04-29,Free,Co-op,Gold,6580,115
114ce8ff-91b4-40cc-9f25-dc23a8423645,2025-02-03,Israel,17,Other,Mobile,QuestRaid,16,24.4,43.78,2,49.15,2025-05-21,Platinum,Co-op,Diamond,6177,107
bbe58c89-9426-4d39-9c61-659977fe7a61,2024-01-19,Azerbaijan,24,Male,PC,SpeedRun,27,16.59,105.65,5,27.13,2025-05-11,Gold,Solo,Gold,3146,478
79aa9398-6cf0-4ad3-b005-4ca50ccb7823,2024-01-14,Sierra Leone,24,Other,PC,SpeedRun,16,36.5,43.77,3,55.42,2025-05-06,Gold,Co-op,Silver,5874,478
44be9273-ba0d-4c43-bd33-d1d26ac09396,2024-01-30,Namibia,21,Male,Mobile,SpeedRun,16,37.49,46.24,4,2.24,2025-05-05,Platinum,Solo,Gold,9550,461
999fb84a-91d7-4f01-8e01-a32b6331f7ca,2024-02-15,Chile,28,Male,Mobile,BattleZone,26,34.35,106.64,6,22.32,2025-05-08,Gold,Solo,Platinum,4478,448
5b56ca37-6aee-4643-acb0-82b04ebe35fe,2023-09-22,Chile,34,Other,Mobile,QuestRaid,21,20.87,132.88,4,8.83,2025-04-24,Free,Co-op,Bronze,8012,580
9fdce291-ebbe-45d8-877b-a6246f33d745,2025-03-01,Venezuela,26,Male,PC,BattleZone,25,20.13,168.91,2,37.88,2025-05-05,Free,Solo,Platinum,9884,65
bd182ec5-3341-4d89-8dd0-9afb93941118,2024-02-08,Italy,43,Other,PC,QuestRaid,23,32.07,143.63,3,81.43,2025-04-22,Free,Co-op,Diamond,6314,439
0c9d4369-8355-4c78-91eb-14ce328323c9,2024-10-28,Guatemala,18,Other,Console,SpeedRun,24,25.87,112.4,8,190.23,2025-05-08,Platinum,Solo,Silver,659,192
02533605-5a6f-410c-8512-28f6aacb8fd6,2025-03-03,Lao People's Democratic Republic,15,Female,PC,SpeedRun,19,31.45,119.89,7,31.82,2025-04-26,Silver,Multiplayer,Gold,9377,54
abb6873b-c04a-4533-9fdd-bc6199975a6d,2024-11-07,Brazil,28,Other,Mobile,MysticWar,20,55.0,102.44,5,37.95,2025-04-28,Platinum,Multiplayer,Bronze,932,172
01a3aed4-bdf6-47b5-ad42-64ea9daa071a,2025-03-13,Guam,38,Other,Mobile,BattleZone,24,46.22,105.51,5,31.33,2025-05-16,Silver,Co-op,Diamond,4024,64
49115210-9b53-4367-81d5-2a9f0e6accc1,2024-08-19,Spain,44,Female,PC,MysticWar,22,36.33,12.47,8,16.09,2025-05-05,Free,Co-op,Platinum,3977,259
f210e8c5-b079-480e-b858-d0c41178949f,2024-08-27,Svalbard & Jan Mayen Islands,37,Male,Console,SpeedRun,18,37.8,83.34,6,3.07,2025-05-14,Gold,Multiplayer,Diamond,6493,260
38ca5b2f-2a6e-4832-80e5-ae944d7eaeaa,2024-11-05,Sao Tome and Principe,18,Other,Mobile,MysticWar,15,31.68,186.01,5,33.99,2025-05-11,Gold,Solo,Gold,7919,187
a6599942-553a-4181-837c-a1c2311cb364,2024-06-05,Belgium,24,Female,Console,MysticWar,22,36.15,91.45,2,32.81,2025-04-25,Platinum,Multiplayer,Diamond,4669,324
0c8036f1-1484-403b-8d59-e92999d76cda,2024-09-29,Gambia,46,Other,Console,MysticWar,20,16.75,125.31,4,71.59,2025-04-29,Gold,Multiplayer,Bronze,9725,212
6b9b33b6-2b4d-44c2-9999-e44e37d1dd29,2025-02-06,Congo,45,Female,Console,QuestRaid,22,33.53,47.81,5,66.29,2025-04-28,Silver,Multiplayer,Platinum,5006,81
a3b9709f-b80f-42fc-8691-f7c2686c4215,2024-11-29,France,49,Male,Console,QuestRaid,28,27.6,106.45,3,70.07,2025-05-08,Platinum,Multiplayer,Bronze,688,160
0b4bd700-f843-49b4-a43b-6b2246a93c1a,2024-05-30,Kyrgyz Republic,25,Female,PC,QuestRaid,20,32.92,35.84,9,33.24,2025-04-30,Free,Solo,Bronze,2881,335
607ac965-81ba-4b6e-87ef-b71882ad0597,2024-12-26,Comoros,19,Male,Console,QuestRaid,20,34.66,99.92,2,10.55,2025-05-15,Silver,Solo,Silver,6522,140
f3ee5cbc-5bdc-4d12-abc0-be55a7ff692d,2024-07-02,Saint Pierre and Miquelon,48,Female,Mobile,BattleZone,20,18.38,143.58,7,18.89,2025-05-11,Platinum,Solo,Bronze,6130,313
0e19f8e2-eade-4075-85c2-4572cfbfd65f,2023-10-20,Korea,39,Other,Mobile,BattleZone,23,17.35,135.92,5,25.74,2025-05-19,Free,Solo,Diamond,5031,577
4e04f7cc-f155-4ada-9261-6f752623b45c,2023-08-28,Montserrat,44,Female,Console,BattleZone,14,26.29,36.19,3,7.17,2025-05-13,Gold,Co-op,Diamond,8700,624
db7e5868-5596-4c2c-83cb-6727386e9185,2023-10-31,India,32,Male,Mobile,SpeedRun,18,29.97,63.47,6,23.61,2025-05-04,Silver,Solo,Gold,6822,551
fdae0968-b801-4399-8462-bfd3b981c859,2025-01-22,Christmas Island,47,Other,PC,SpeedRun,21,23.38,88.85,4,44.31,2025-05-19,Gold,Co-op,Silver,6698,117
08b5cd18-273d-4032-9cb1-586d7f5c295a,2023-10-12,Vietnam,25,Other,Console,QuestRaid,17,58.74,54.91,3,48.05,2025-05-01,Platinum,Co-op,Silver,5770,567
83c25641-3678-45cc-a205-9ff09c29fc09,2023-07-04,Croatia,30,Male,Mobile,QuestRaid,26,41.39,50.7,3,42.79,2025-05-04,Silver,Multiplayer,Bronze,1544,670
b35abf12-bd6b-4237-8b48-d764040f57cd,2025-01-26,Cyprus,31,Female,Console,MysticWar,24,17.69,45.04,6,9.28,2025-05-07,Gold,Co-op,Platinum,6562,101
c1075a57-f707-4996-b229-1e009128271b,2025-04-06,Saint Helena,21,Other,PC,BattleZone,16,29.58,98.5,3,51.63,2025-04-25,Silver,Multiplayer,Bronze,9753,19
7510efa1-83f6-472a-baed-fe0475a81d94,2024-07-15,Bahamas,23,Female,PC,MysticWar,15,28.76,114.85,6,94.83,2025-05-09,Gold,Multiplayer,Gold,2501,298
98b90182-4f0b-4514-a666-9ae798b7c553,2023-09-07,Maldives,25,Other,Mobile,MysticWar,26,35.12,46.78,3,55.9,2025-05-16,Free,Co-op,Gold,8022,617
b2917032-90d6-4b3d-bba6-8900085cc83c,2024-06-29,Afghanistan,24,Male,Console,SpeedRun,16,20.05,83.96,8,14.18,2025-05-07,Silver,Co-op,Diamond,5073,312
aa6dcd0f-8588-48e8-97bf-7108456c739a,2024-09-30,Georgia,38,Other,PC,SpeedRun,13,28.67,17.74,3,177.69,2025-05-13,Gold,Solo,Bronze,7137,225
40c090d2-f29b-477f-86d6-171efe1aec1f,2025-05-19,Solomon Islands,41,Male,Console,SpeedRun,16,13.81,129.79,10,4.31,2025-05-18,Silver,Solo,Diamond,2333,-1
8f7fc425-cf10-4cf1-80ef-49cc30f59ce5,2024-11-23,Australia,29,Female,Mobile,QuestRaid,24,25.2,101.69,2,16.15,2025-05-17,Silver,Co-op,Bronze,3778,175
a0b14a1e-6e3d-4252-aa10-e1f691b930c5,2024-03-12,Jordan,19,Other,Console,QuestRaid,23,22.36,60.75,5,7.35,2025-04-25,Silver,Co-op,Platinum,6057,409
62ab08a9-2800-46ac-a1ca-93af9876b7fe,2024-11-26,Cape Verde,31,Other,Console,MysticWar,26,28.09,108.58,3,68.34,2025-05-21,Silver,Multiplayer,Gold,185,176
77ddff4c-649b-41a5-adb3-cff753246db4,2023-08-17,Chad,18,Male,PC,QuestRaid,25,45.49,124.55,4,128.14,2025-05-20,Gold,Solo,Diamond,4707,642
e635d876-3866-49f0-a1ff-c8631fce78f6,2024-11-28,Maldives,23,Female,Console,BattleZone,24,37.59,74.55,2,87.18,2025-04-28,Gold,Co-op,Platinum,3270,151
f73fd809-11a5-41f8-a7a2-1b1690c482f1,2023-11-11,Uzbekistan,20,Other,PC,QuestRaid,23,24.82,30.13,5,12.24,2025-05-04,Free,Multiplayer,Gold,4296,540
647431ef-41b8-4a41-8fcb-461dc2e6c223,2023-11-26,Nepal,28,Other,Mobile,BattleZone,16,27.58,66.62,2,65.5,2025-05-20,Gold,Multiplayer,Platinum,2494,541
623c9588-19bc-474e-abed-ef0c999e37b3,2024-12-21,Korea,26,Male,Mobile,BattleZone,12,22.14,104.41,4,159.24,2025-05-08,Free,Multiplayer,Diamond,4891,138
13784a12-90b7-4f9e-a5e8-56d38505d01a,2025-04-12,Nigeria,42,Other,Console,SpeedRun,18,37.08,62.41,3,84.33,2025-05-04,Silver,Multiplayer,Bronze,2773,22
857dd704-34ad-4db0-9a93-de304c837cd4,2024-01-03,Ukraine,47,Female,Mobile,MysticWar,12,18.2,135.01,5,1.26,2025-05-21,Free,Solo,Gold,946,504
fa220f3a-4a1c-43ca-a0b6-d76157730e42,2023-07-07,Fiji,14,Other,Mobile,BattleZone,19,39.46,162.85,3,55.31,2025-05-03,Free,Multiplayer,Silver,9289,666
784ed850-6eaa-4b60-bdd3-93fd96ab04de,2024-10-27,Chad,16,Male,Mobile,SpeedRun,21,43.11,110.75,6,80.99,2025-05-17,Silver,Solo,Bronze,1849,202
cc4c0953-19af-4521-972f-5818b58dc26c,2024-02-22,Jersey,39,Female,PC,QuestRaid,21,24.46,165.71,7,101.13,2025-05-15,Free,Solo,Gold,1269,448
9d08a296-0a23-4965-90f9-0dc2b2f67929,2024-02-11,Comoros,26,Male,Mobile,MysticWar,24,26.77,77.55,7,1.6,2025-05-05,Free,Multiplayer,Diamond,8551,449
ee566715-b0ef-4b1f-b70d-e7861529855e,2024-01-26,French Polynesia,17,Other,PC,MysticWar,29,34.17,138.97,4,59.17,2025-05-04,Gold,Co-op,Diamond,8593,464
